CUSTOMER_NUMBER,BAD,GOOD,GB,DEMO_GENDER,DEMO_AGE,DEMO_STAFF_VIB,APP_CIF_AGE,APP_IB_AGE,APP_DATEDIFF_CIF_IB,APP_EB_REGISTER_CHANNEL,APP_SMS,APP_VERIFY_METHOD
459782,0,1,G,M,43,N,34,20,14,BRANCH,Y,SMS
608855,0,1,G,M,30,N,33,26,7,MYVIB,N,SMART_OTP
24034,0,1,G,M,31,N,30,30,0,BRANCH,Y,SMS
755758,1,0,B,M,23,N,30,29,1,BRANCH,N,SMS
710238,0,1,G,F,26,N,29,29,0,BRANCH,Y,SMART_OTP
773229,0,1,G,F,27,N,27,27,0,BRANCH,Y,SMART_OTP
765033,0,1,G,M,19,N,9,9,0,BRANCH,Y,SMS
47977,0,1,G,M,43,N,9,8,1,BRANCH,N,SMART_OTP
624152,0,1,G,M,26,N,44,44,0,BRANCH,N,SMART_OTP
794137,0,1,G,F,30,N,40,40,0,BRANCH,N,SMS
863061,0,1,G,M,32,N,39,39,0,BRANCH,Y,SMART_OTP
943684,0,1,G,F,30,N,36,36,0,BRANCH,N,SMART_OTP
488651,0,1,G,M,19,N,31,31,0,BRANCH,Y,SMS
961649,0,1,G,M,37,N,17,17,0,BRANCH,N,SMART_OTP
590221,0,1,G,M,30,N,87,82,5,BRANCH,N,SMS
439743,0,1,G,F,34,N,86,64,22,BRANCH,Y,SMART_OTP
654204,0,1,G,M,29,N,85,85,0,BRANCH,Y,SMS
557739,1,0,B,F,25,N,83,73,10,BRANCH,Y,SMS
670630,1,0,B,M,25,N,82,82,0,BRANCH,Y,SMS
526023,0,1,G,M,37,N,79,67,12,BRANCH,N,SMS
572003,1,0,B,M,27,N,76,73,3,BRANCH,Y,SMS
541112,0,1,G,F,29,N,76,75,1,BRANCH,Y,SMART_OTP
552977,0,1,G,M,32,N,74,61,13,BRANCH,N,SMART_OTP
198096,0,1,G,M,20,N,65,40,25,BRANCH,Y,SMART_OTP
445856,0,1,G,F,29,N,69,69,0,BRANCH,Y,SMART_OTP
493617,0,1,G,M,22,N,27,27,0,BRANCH,Y,SMART_OTP
968124,0,1,G,F,27,N,76,72,4,BRANCH,Y,SMS
160784,0,1,G,M,32,N,72,72,0,BRANCH,N,SMART_OTP
182816,0,1,G,F,17,N,72,72,0,BRANCH,Y,SMS
191179,0,1,G,F,24,N,72,61,11,BRANCH,N,SMS
967892,0,1,G,F,25,N,72,72,0,BRANCH,Y,SMS
154838,0,1,G,M,26,N,69,60,9,BRANCH,N,SMS
685287,0,1,G,M,16,N,87,22,65,BRANCH,Y,SMS
634713,0,1,G,F,23,N,81,0,81,BRANCH,Y,SMS
993315,0,1,G,M,23,N,33,32,1,BRANCH,Y,SMART_OTP
896692,0,1,G,F,34,N,31,31,0,BRANCH,Y,SMS
204542,0,1,G,M,35,N,25,25,0,BRANCH,N,SMART_OTP
197210,0,1,G,M,36,N,13,13,0,BRANCH,Y,SMART_OTP
210552,0,1,G,M,48,N,6,6,0,BRANCH,Y,SMS
986425,0,1,G,F,32,N,6,6,0,BRANCH,N,SMART_OTP
800933,0,1,G,F,27,N,6,6,0,BRANCH,Y,SMART_OTP
106965,0,1,G,F,23,N,67,67,0,BRANCH,Y,SMART_OTP
562455,0,1,G,M,38,N,61,61,0,BRANCH,N,SMS
860017,0,1,G,F,31,N,48,48,0,BRANCH,Y,SMART_OTP
169418,0,1,G,F,36,N,48,48,0,BRANCH,N,SMS
543332,0,1,G,M,25,N,48,48,0,BRANCH,Y,SMS
432193,0,1,G,M,27,N,47,47,0,BRANCH,Y,SMART_OTP
940628,0,1,G,F,19,N,47,47,0,BRANCH,Y,SMART_OTP
593445,0,1,G,M,19,N,34,23,11,BRANCH,Y,SMART_OTP
860508,0,1,G,M,26,N,12,12,0,BRANCH,Y,SMART_OTP
143332,0,1,G,M,21,N,11,11,0,BRANCH,N,SMART_OTP
482923,0,1,G,M,35,N,10,4,6,BRANCH,Y,SMART_OTP
668031,0,1,G,F,28,N,41,41,0,BRANCH,Y,SMS
139484,0,1,G,F,23,N,41,41,0,BRANCH,N,SMART_OTP
471865,0,1,G,F,21,N,40,40,0,BRANCH,N,SMS
899716,0,1,G,M,23,N,33,33,0,BRANCH,Y,SMS
994159,0,1,G,M,38,N,16,16,0,BRANCH,Y,SMART_OTP
731706,0,1,G,M,23,N,86,85,1,BRANCH,Y,SMS
784375,0,1,G,M,46,N,73,73,0,BRANCH,Y,SMART_OTP
382434,0,1,G,F,22,N,73,40,33,BRANCH,Y,SMART_OTP
549912,0,1,G,M,53,N,27,27,0,BRANCH,Y,SMART_OTP
159221,0,1,G,M,24,N,18,18,0,BRANCH,Y,SMART_OTP
215627,0,1,G,M,35,N,88,88,0,BRANCH,Y,SMS
824204,0,1,G,F,19,N,72,72,0,BRANCH,Y,SMS
132710,0,1,G,F,40,N,65,65,0,BRANCH,Y,SMART_OTP
396457,0,1,G,M,20,N,68,35,33,MYVIB,Y,SMS
433957,0,1,G,M,47,N,45,45,0,BRANCH,Y,SMS
41647,0,1,G,M,29,N,31,16,15,BRANCH,Y,SMS
12592,0,1,G,M,32,N,30,30,0,BRANCH,Y,SMART_OTP
57497,0,1,G,M,20,N,25,25,0,BRANCH,Y,SMS
655043,0,1,G,F,45,N,12,12,0,BRANCH,Y,SMS
969864,0,1,G,F,29,N,9,3,6,BRANCH,N,SMART_OTP
722418,0,1,G,F,29,N,6,6,0,BRANCH,Y,SMS
706849,1,0,B,M,36,N,6,6,0,BRANCH,Y,SMART_OTP
595159,0,1,G,M,35,N,59,33,26,BRANCH,N,SMART_OTP
728129,1,0,B,F,27,N,48,48,0,BRANCH,N,SMS
689461,0,1,G,M,29,N,12,4,8,BRANCH,N,SMS
45934,0,1,G,M,33,N,11,11,0,BRANCH,Y,SMS
107951,0,1,G,F,21,N,11,11,0,BRANCH,Y,SMS
208918,0,1,G,M,30,N,10,10,0,BRANCH,Y,SMS
495248,0,1,G,M,29,N,9,9,0,BRANCH,Y,SMART_OTP
152081,0,1,G,M,29,N,38,38,0,BRANCH,Y,SMART_OTP
530199,0,1,G,M,32,N,37,37,0,BRANCH,Y,SMART_OTP
715354,0,1,G,F,29,Y,37,37,0,BRANCH,Y,SMART_OTP
381113,0,1,G,M,27,N,37,37,0,BRANCH,Y,SMS
679382,0,1,G,M,53,N,34,33,1,BRANCH,N,SMS
24421,0,1,G,M,18,N,34,34,0,BRANCH,N,SMART_OTP
58391,0,1,G,F,24,Y,33,33,0,BRANCH,Y,SMART_OTP
1576,0,1,G,M,24,N,33,33,0,BRANCH,Y,SMS
973320,0,1,G,M,27,Y,31,31,0,BRANCH,N,SMART_OTP
564951,0,1,G,M,30,N,17,17,0,BRANCH,N,SMART_OTP
286240,0,1,G,F,32,N,17,16,1,BRANCH,N,SMS
919302,0,1,G,F,34,N,16,16,0,BRANCH,Y,SMART_OTP
211034,0,1,G,M,37,N,16,11,5,BRANCH,N,SMART_OTP
587403,0,1,G,M,30,N,13,13,0,BRANCH,Y,SMS
969801,0,1,G,M,42,N,86,86,0,BRANCH,Y,SMART_OTP
169772,0,1,G,F,29,N,86,85,1,BRANCH,Y,SMS
573527,0,1,G,M,28,N,83,83,0,BRANCH,Y,SMART_OTP
734428,0,1,G,F,27,N,82,82,0,BRANCH,Y,SMART_OTP
124717,0,1,G,M,31,N,75,67,8,BRANCH,Y,SMS
80569,0,1,G,M,38,N,74,74,0,BRANCH,Y,SMS
831321,0,1,G,F,23,N,74,74,0,BRANCH,Y,SMART_OTP
947474,0,1,G,F,33,N,61,60,1,BRANCH,N,SMS
239126,0,1,G,M,35,N,60,60,0,BRANCH,N,SMS
917163,0,1,G,M,24,N,73,40,33,BRANCH,Y,SMART_OTP
148778,0,1,G,M,30,N,27,27,0,BRANCH,Y,SMART_OTP
437524,0,1,G,F,29,Y,18,18,0,BRANCH,Y,SMS
620715,0,1,G,M,47,N,88,76,12,BRANCH,N,SMART_OTP
432847,0,1,G,M,33,N,88,88,0,BRANCH,Y,SMS
519057,0,1,G,M,19,N,72,72,0,BRANCH,N,SMS
411145,0,1,G,F,28,N,72,72,0,BRANCH,N,SMS
816475,1,0,B,M,31,N,65,62,3,BRANCH,Y,SMS
259971,0,1,G,F,28,N,65,65,0,BRANCH,N,SMART_OTP
593879,0,1,G,M,27,N,65,65,0,BRANCH,N,SMS
50933,0,1,G,M,27,N,69,57,12,BRANCH,Y,SMART_OTP
95961,0,1,G,M,36,N,66,66,0,BRANCH,Y,SMART_OTP
871376,0,1,G,F,24,N,46,46,0,BRANCH,N,SMS
316295,0,1,G,M,46,N,46,44,2,MYVIB,N,SMART_OTP
852580,0,1,G,F,25,N,38,38,0,BRANCH,Y,SMS
881941,0,1,G,M,25,N,38,38,0,BRANCH,Y,SMART_OTP
934786,0,1,G,M,32,N,37,37,0,BRANCH,N,SMS
74966,0,1,G,M,25,N,37,36,1,BRANCH,N,SMS
66639,0,1,G,F,21,N,83,30,53,BRANCH,Y,SMART_OTP
285933,0,1,G,F,30,N,31,25,6,BRANCH,N,SMS
958324,0,1,G,F,24,Y,19,19,0,BRANCH,Y,SMART_OTP
749459,0,1,G,M,28,N,18,18,0,BRANCH,Y,SMART_OTP
634931,0,1,G,M,24,N,6,6,0,BRANCH,Y,SMART_OTP
299531,0,1,G,F,29,N,6,5,1,BRANCH,Y,SMS
409450,0,1,G,M,33,N,66,66,0,BRANCH,Y,SMART_OTP
879201,0,1,G,M,27,N,62,45,17,BRANCH,Y,SMS
386846,0,1,G,M,26,N,62,32,30,MYVIB,N,SMART_OTP
608228,0,1,G,M,58,N,61,61,0,BRANCH,Y,SMS
503202,0,1,G,M,34,N,61,34,27,BRANCH,Y,SMART_OTP
353758,0,1,G,M,24,N,58,58,0,BRANCH,N,SMART_OTP
440464,0,1,G,M,28,N,34,1,33,BRANCH,Y,SMART_OTP
530580,0,1,G,F,25,N,30,18,12,BRANCH,N,SMART_OTP
484764,0,1,G,M,42,N,12,12,0,BRANCH,Y,SMS
667122,0,1,G,M,32,N,11,9,2,BRANCH,Y,SMS
903873,0,1,G,F,28,N,9,9,0,BRANCH,Y,SMS
685012,0,1,G,F,36,N,44,44,0,BRANCH,Y,SMS
886324,0,1,G,M,27,N,43,41,2,BRANCH,N,SMART_OTP
273711,0,1,G,M,29,N,41,41,0,BRANCH,N,SMS
2658,0,1,G,F,34,N,41,40,1,BRANCH,Y,SMART_OTP
519519,0,1,G,F,24,N,40,32,8,BRANCH,N,SMART_OTP
150206,0,1,G,M,28,N,37,37,0,BRANCH,Y,SMART_OTP
880591,1,0,B,M,24,N,34,34,0,BRANCH,Y,SMART_OTP
676303,0,1,G,M,39,N,17,13,4,MYVIB,N,SMART_OTP
351736,0,1,G,M,26,N,15,15,0,BRANCH,N,SMART_OTP
893429,0,1,G,M,28,N,15,15,0,BRANCH,Y,SMART_OTP
19962,0,1,G,M,22,N,86,86,0,BRANCH,Y,SMS
870076,0,1,G,M,37,N,81,81,0,BRANCH,Y,SMS
27056,0,1,G,F,30,N,80,65,15,BRANCH,N,SMART_OTP
427840,0,1,G,F,30,N,79,79,0,BRANCH,Y,SMART_OTP
942161,0,1,G,F,25,N,76,76,0,BRANCH,Y,SMART_OTP
746951,0,1,G,M,64,N,74,74,0,BRANCH,Y,SMART_OTP
871166,0,1,G,M,25,N,83,79,4,BRANCH,Y,SMART_OTP
437313,0,1,G,F,22,N,75,43,32,BRANCH,Y,SMART_OTP
532332,0,1,G,M,26,N,44,44,0,BRANCH,N,SMART_OTP
697111,0,1,G,F,27,N,79,74,5,BRANCH,N,SMS
226088,1,0,B,F,30,N,76,74,2,BRANCH,Y,SMART_OTP
436252,0,1,G,F,38,N,72,71,1,BRANCH,Y,SMS
290352,0,1,G,F,25,N,62,62,0,BRANCH,Y,SMS
89043,0,1,G,F,25,N,69,69,0,BRANCH,N,SMART_OTP
565559,0,1,G,M,49,N,67,67,0,BRANCH,N,SMS
717768,0,1,G,F,28,N,45,45,0,BRANCH,N,SMART_OTP
218668,0,1,G,M,37,N,31,31,0,BRANCH,N,SMART_OTP
945796,0,1,G,M,25,N,32,32,0,BRANCH,Y,SMART_OTP
38572,0,1,G,M,25,N,31,16,15,BRANCH,Y,SMART_OTP
79089,0,1,G,F,26,N,25,25,0,BRANCH,Y,SMS
227466,0,1,G,F,23,N,12,12,0,BRANCH,N,SMART_OTP
94413,0,1,G,F,38,N,12,10,2,BRANCH,Y,SMART_OTP
884874,0,1,G,M,22,N,8,8,0,BRANCH,N,SMART_OTP
725684,0,1,G,F,55,N,6,6,0,BRANCH,Y,SMART_OTP
162059,0,1,G,F,20,N,6,6,0,BRANCH,Y,SMART_OTP
511898,0,1,G,M,24,N,67,67,0,BRANCH,Y,SMS
980087,0,1,G,M,35,N,66,66,0,BRANCH,Y,SMART_OTP
777590,1,0,B,M,24,N,61,61,0,BRANCH,Y,SMART_OTP
824149,0,1,G,F,43,N,59,59,0,BRANCH,N,SMS
794001,0,1,G,M,32,N,58,58,0,BRANCH,Y,SMS
194882,1,0,B,F,45,N,48,48,0,BRANCH,N,SMS
589156,0,1,G,M,30,N,47,47,0,BRANCH,Y,SMS
207630,0,1,G,M,31,N,34,33,1,BRANCH,Y,SMS
677058,0,1,G,M,25,N,34,16,18,BRANCH,N,SMART_OTP
439347,0,1,G,F,26,N,12,7,5,MYVIB,Y,SMS
77527,0,1,G,F,54,N,11,11,0,BRANCH,Y,SMART_OTP
126134,0,1,G,F,31,N,11,11,0,BRANCH,Y,SMART_OTP
701962,0,1,G,M,57,N,11,11,0,BRANCH,Y,SMART_OTP
90049,1,0,B,M,43,N,10,10,0,BRANCH,Y,SMS
757452,0,1,G,F,32,N,40,40,0,BRANCH,Y,SMART_OTP
475716,0,1,G,M,27,N,40,40,0,BRANCH,Y,SMART_OTP
210431,0,1,G,F,36,N,39,38,1,BRANCH,Y,SMART_OTP
369444,0,1,G,M,36,N,38,38,0,BRANCH,N,SMART_OTP
325357,0,1,G,M,23,N,34,31,3,BRANCH,Y,SMART_OTP
992910,0,1,G,F,23,N,33,33,0,BRANCH,N,SMS
162736,0,1,G,M,25,N,17,10,7,BRANCH,Y,SMART_OTP
505757,0,1,G,F,24,N,6,6,0,BRANCH,Y,SMS
192350,0,1,G,M,27,N,87,86,1,BRANCH,N,SMS
533506,0,1,G,M,30,N,86,86,0,BRANCH,Y,SMS
386106,0,1,G,M,22,N,85,85,0,BRANCH,Y,SMART_OTP
44460,0,1,G,F,19,N,79,59,20,MYVIB,Y,SMART_OTP
55526,0,1,G,M,19,N,79,79,0,BRANCH,Y,SMART_OTP
501042,0,1,G,F,24,N,74,60,14,MYVIB,N,SMART_OTP
964600,0,1,G,M,32,N,73,73,0,BRANCH,Y,SMS
59921,0,1,G,M,22,N,83,83,0,BRANCH,N,SMART_OTP
33401,0,1,G,F,28,N,60,60,0,BRANCH,Y,SMART_OTP
157756,0,1,G,M,22,N,75,58,17,BRANCH,Y,SMART_OTP
911542,0,1,G,M,28,N,19,19,0,BRANCH,N,SMART_OTP
108416,0,1,G,M,37,N,88,71,17,BRANCH,N,SMART_OTP
797151,0,1,G,M,56,N,88,88,0,BRANCH,Y,SMART_OTP
455514,0,1,G,M,32,N,79,74,5,BRANCH,Y,SMS
145639,0,1,G,M,33,N,78,78,0,BRANCH,N,SMART_OTP
362554,0,1,G,M,25,N,72,60,12,MYVIB,Y,SMART_OTP
109688,0,1,G,M,31,N,72,69,3,BRANCH,Y,SMS
689022,0,1,G,M,33,N,72,72,0,BRANCH,Y,SMART_OTP
819150,0,1,G,M,26,N,31,24,7,BRANCH,Y,SMART_OTP
965976,0,1,G,M,28,Y,31,31,0,BRANCH,Y,SMART_OTP
680896,0,1,G,M,29,N,19,19,0,BRANCH,Y,SMART_OTP
310268,0,1,G,M,51,N,13,13,0,BRANCH,N,SMART_OTP
882420,0,1,G,M,60,N,12,12,0,BRANCH,N,SMART_OTP
668079,0,1,G,M,34,N,66,66,0,BRANCH,N,SMS
724313,0,1,G,M,60,N,62,62,0,BRANCH,N,SMS
312519,0,1,G,M,23,N,61,58,3,BRANCH,Y,SMS
584775,0,1,G,M,25,N,60,40,20,BRANCH,N,SMART_OTP
849186,0,1,G,F,39,N,48,39,9,BRANCH,N,SMS
386279,0,1,G,M,16,N,48,48,0,BRANCH,Y,SMART_OTP
342188,0,1,G,M,26,N,47,47,0,BRANCH,Y,SMART_OTP
998461,0,1,G,M,23,N,38,38,0,BRANCH,Y,SMS
541109,0,1,G,F,19,N,37,16,21,BRANCH,Y,SMS
855137,0,1,G,F,27,N,37,28,9,MYVIB,N,SMART_OTP
513824,0,1,G,F,27,Y,30,30,0,BRANCH,Y,SMART_OTP
639391,0,1,G,M,32,N,30,30,0,BRANCH,N,SMART_OTP
861483,0,1,G,M,23,N,27,27,0,BRANCH,Y,SMART_OTP
432420,0,1,G,M,27,N,11,11,0,BRANCH,Y,SMART_OTP
758897,0,1,G,F,34,N,11,11,0,BRANCH,N,SMS
678131,0,1,G,F,29,N,10,10,0,BRANCH,Y,SMS
951637,0,1,G,M,0,N,44,44,0,BRANCH,N,SMART_OTP
591759,0,1,G,M,30,N,41,41,0,BRANCH,Y,SMART_OTP
554578,0,1,G,F,23,N,39,39,0,BRANCH,Y,SMART_OTP
962923,0,1,G,F,35,N,37,37,0,BRANCH,N,SMART_OTP
419631,0,1,G,M,36,N,34,34,0,BRANCH,N,SMART_OTP
44774,0,1,G,M,26,N,33,33,0,BRANCH,Y,SMS
27893,0,1,G,M,27,Y,33,33,0,BRANCH,Y,SMART_OTP
412249,0,1,G,F,33,N,6,6,0,BRANCH,Y,SMART_OTP
96146,0,1,G,F,28,N,87,75,12,BRANCH,Y,SMART_OTP
862484,0,1,G,F,28,N,86,86,0,BRANCH,Y,SMART_OTP
177948,0,1,G,M,21,N,80,80,0,BRANCH,N,SMART_OTP
865319,0,1,G,F,23,N,75,61,14,BRANCH,Y,SMART_OTP
253933,0,1,G,F,23,N,83,60,23,BRANCH,N,SMART_OTP
728107,0,1,G,M,28,N,75,59,16,BRANCH,Y,SMART_OTP
424266,0,1,G,M,30,N,47,47,0,BRANCH,Y,SMS
182489,0,1,G,M,43,N,32,32,0,BRANCH,Y,SMART_OTP
209141,0,1,G,M,34,N,88,86,2,BRANCH,Y,SMS
185541,0,1,G,M,45,N,88,74,14,BRANCH,N,SMART_OTP
29650,0,1,G,M,29,N,88,88,0,BRANCH,Y,SMART_OTP
718099,1,0,B,F,30,N,72,72,0,BRANCH,Y,SMART_OTP
73944,0,1,G,M,23,N,72,72,0,BRANCH,Y,SMS
703260,0,1,G,M,28,N,66,47,19,BRANCH,N,SMART_OTP
465635,0,1,G,M,23,N,19,13,6,BRANCH,Y,SMART_OTP
926250,0,1,G,M,34,N,13,13,0,BRANCH,N,SMS
496026,0,1,G,M,24,N,8,8,0,BRANCH,Y,SMS
357948,0,1,G,F,25,N,5,3,2,BRANCH,Y,SMS
404188,0,1,G,M,29,N,66,64,2,BRANCH,N,SMART_OTP
304923,0,1,G,F,28,N,66,65,1,BRANCH,N,SMS
448066,0,1,G,F,46,N,66,65,1,BRANCH,N,SMS
444849,0,1,G,F,34,N,62,62,0,BRANCH,N,SMART_OTP
267220,1,0,B,M,29,N,62,62,0,BRANCH,Y,SMS
255567,0,1,G,M,46,N,61,61,0,BRANCH,Y,SMART_OTP
53458,1,0,B,M,36,N,61,45,16,BRANCH,Y,SMART_OTP
586612,0,1,G,M,19,N,58,58,0,BRANCH,N,SMS
565938,0,1,G,F,34,N,48,48,0,BRANCH,Y,SMS
311167,0,1,G,M,29,N,36,36,0,BRANCH,N,SMS
516755,0,1,G,F,27,N,34,26,8,BRANCH,Y,SMS
344489,0,1,G,F,34,Y,30,30,0,BRANCH,N,SMART_OTP
834610,0,1,G,M,30,N,30,30,0,BRANCH,Y,SMS
17358,0,1,G,M,27,N,30,30,0,BRANCH,Y,SMS
851192,0,1,G,M,28,N,30,30,0,BRANCH,Y,SMS
6790,0,1,G,M,21,N,27,27,0,BRANCH,Y,SMART_OTP
368722,0,1,G,M,57,N,27,1,26,BRANCH,Y,SMS
776900,0,1,G,F,26,N,12,5,7,BRANCH,N,SMART_OTP
242435,0,1,G,M,38,N,12,11,1,BRANCH,Y,SMART_OTP
18883,0,1,G,M,21,N,11,9,2,BRANCH,Y,SMART_OTP
693645,0,1,G,M,19,N,11,11,0,BRANCH,Y,SMART_OTP
499858,0,1,G,M,37,N,9,9,0,BRANCH,Y,SMS
451379,0,1,G,F,25,Y,9,9,0,BRANCH,Y,SMART_OTP
698728,0,1,G,F,25,N,41,34,7,BRANCH,N,SMART_OTP
762138,0,1,G,F,24,N,40,40,0,BRANCH,N,SMS
420933,0,1,G,M,29,N,39,39,0,BRANCH,Y,SMS
115114,0,1,G,M,33,N,37,37,0,BRANCH,N,SMS
470679,0,1,G,F,47,N,34,33,1,BRANCH,N,SMART_OTP
975222,0,1,G,M,28,N,17,17,0,BRANCH,Y,SMART_OTP
209350,0,1,G,M,40,N,16,16,0,BRANCH,Y,SMS
317017,0,1,G,F,24,N,13,13,0,BRANCH,Y,SMART_OTP
41032,0,1,G,M,26,N,12,4,8,BRANCH,Y,SMART_OTP
987699,0,1,G,F,30,N,79,79,0,BRANCH,Y,SMART_OTP
765350,0,1,G,M,23,N,75,75,0,BRANCH,N,SMART_OTP
550267,0,1,G,M,29,N,75,75,0,BRANCH,Y,SMART_OTP
12923,0,1,G,M,24,N,75,73,2,BRANCH,N,SMS
146750,0,1,G,M,33,N,74,74,0,BRANCH,Y,SMART_OTP
810271,0,1,G,M,32,N,74,74,0,BRANCH,Y,SMART_OTP
840974,0,1,G,M,45,N,74,74,0,BRANCH,N,SMART_OTP
38101,0,1,G,F,29,N,69,69,0,BRANCH,Y,SMART_OTP
113543,0,1,G,M,36,N,86,46,40,MYVIB,N,SMART_OTP
627713,0,1,G,F,21,N,85,43,42,BRANCH,Y,SMART_OTP
431597,0,1,G,F,27,N,24,24,0,BRANCH,Y,SMS
281125,0,1,G,F,42,N,69,34,35,BRANCH,Y,SMS
46973,0,1,G,M,26,N,67,34,33,MYVIB,Y,SMS
887957,0,1,G,M,30,N,46,45,1,BRANCH,Y,SMART_OTP
697608,0,1,G,M,27,N,32,17,15,BRANCH,N,SMART_OTP
928940,0,1,G,F,24,N,26,20,6,BRANCH,Y,SMART_OTP
984972,0,1,G,F,25,N,19,19,0,BRANCH,Y,SMS
879860,0,1,G,M,35,N,19,17,2,BRANCH,N,SMART_OTP
329483,0,1,G,M,40,N,13,13,0,BRANCH,Y,SMART_OTP
134021,0,1,G,F,25,N,6,6,0,BRANCH,N,SMART_OTP
753381,0,1,G,M,73,N,67,65,2,BRANCH,Y,SMART_OTP
594261,0,1,G,F,34,N,62,62,0,BRANCH,Y,SMART_OTP
579535,0,1,G,M,37,N,62,62,0,BRANCH,Y,SMART_OTP
617905,0,1,G,M,36,N,59,39,20,BRANCH,N,SMART_OTP
939089,0,1,G,F,27,N,12,5,7,BRANCH,Y,SMS
722546,0,1,G,M,24,N,12,5,7,BRANCH,Y,SMART_OTP
509038,0,1,G,M,20,N,12,4,8,BRANCH,Y,SMART_OTP
442211,1,0,B,M,28,N,9,9,0,MYVIB,N,SMS
990477,1,0,B,F,31,N,44,44,0,BRANCH,N,SMS
396224,0,1,G,M,35,N,41,41,0,BRANCH,N,SMART_OTP
340,0,1,G,M,49,N,41,41,0,BRANCH,N,SMS
744785,0,1,G,M,25,N,38,34,4,BRANCH,Y,SMART_OTP
318145,1,0,B,M,31,N,31,31,0,BRANCH,Y,SMS
914056,0,1,G,M,26,N,17,17,0,BRANCH,N,SMART_OTP
449829,0,1,G,M,27,N,16,16,0,BRANCH,Y,SMS
140143,0,1,G,F,19,N,86,86,0,BRANCH,N,SMS
131939,0,1,G,M,37,N,86,86,0,BRANCH,Y,SMS
169907,0,1,G,M,32,N,76,76,0,BRANCH,Y,SMS
515548,0,1,G,F,51,N,74,74,0,BRANCH,N,SMS
641069,0,1,G,M,22,N,85,76,9,BRANCH,Y,SMART_OTP
851774,1,0,B,M,23,N,83,83,0,BRANCH,Y,SMS
897757,0,1,G,M,23,N,69,69,0,BRANCH,Y,SMART_OTP
429783,0,1,G,F,34,N,87,33,54,MYVIB,Y,SMS
725296,0,1,G,F,29,N,87,87,0,BRANCH,Y,SMART_OTP
132809,0,1,G,F,28,N,87,87,0,BRANCH,Y,SMS
336478,0,1,G,F,30,N,82,82,0,BRANCH,Y,SMART_OTP
619956,0,1,G,M,28,N,75,75,0,BRANCH,Y,SMS
683949,0,1,G,M,30,N,59,59,0,BRANCH,Y,SMART_OTP
55634,0,1,G,M,25,N,59,59,0,BRANCH,Y,SMS
848124,0,1,G,M,34,N,81,58,23,BRANCH,Y,SMS
646877,0,1,G,M,18,N,20,20,0,BRANCH,Y,SMART_OTP
818127,0,1,G,F,20,N,19,19,0,BRANCH,N,SMART_OTP
638717,0,1,G,M,48,N,2,2,0,BRANCH,N,SMS
885970,0,1,G,M,28,N,1,1,0,BRANCH,Y,SMART_OTP
806031,1,0,B,F,37,N,83,83,0,BRANCH,N,SMS
303531,0,1,G,M,64,N,81,81,0,BRANCH,Y,SMS
885037,0,1,G,F,23,N,79,79,0,BRANCH,N,SMS
162089,0,1,G,F,26,N,62,29,33,BRANCH,Y,SMART_OTP
492522,1,0,B,M,72,N,82,82,0,BRANCH,Y,SMS
876250,0,1,G,F,22,N,25,25,0,BRANCH,N,SMART_OTP
919412,0,1,G,F,24,N,18,18,0,BRANCH,Y,SMART_OTP
642902,0,1,G,M,23,N,18,16,2,BRANCH,N,SMS
325935,0,1,G,M,26,N,71,71,0,BRANCH,N,SMS
837803,0,1,G,M,19,N,31,31,0,BRANCH,N,SMART_OTP
802418,0,1,G,F,26,N,27,27,0,BRANCH,Y,SMS
739043,0,1,G,F,26,N,26,26,0,BRANCH,N,SMART_OTP
686252,0,1,G,F,34,N,16,16,0,BRANCH,Y,SMS
481075,1,0,B,F,25,N,85,83,2,BRANCH,N,SMS
80965,0,1,G,M,32,N,83,83,0,BRANCH,Y,SMART_OTP
861183,1,0,B,M,49,N,60,60,0,BRANCH,N,SMART_OTP
902445,0,1,G,M,28,N,72,46,26,BRANCH,N,SMART_OTP
374070,0,1,G,M,32,N,66,19,47,BRANCH,Y,SMS
316196,0,1,G,M,39,N,45,9,36,MYVIB,N,SMART_OTP
937158,0,1,G,M,24,N,45,18,27,MYVIB,N,SMART_OTP
770554,1,0,B,F,39,N,43,43,0,BRANCH,N,SMART_OTP
960886,0,1,G,M,36,N,22,22,0,BRANCH,Y,SMART_OTP
406016,0,1,G,M,44,N,86,83,3,BRANCH,N,SMS
567227,0,1,G,M,34,N,69,69,0,BRANCH,Y,SMART_OTP
580319,1,0,B,F,49,N,87,87,0,BRANCH,Y,SMART_OTP
936225,0,1,G,M,31,N,82,82,0,BRANCH,N,SMS
480250,0,1,G,F,29,N,76,76,0,BRANCH,Y,SMART_OTP
496993,0,1,G,M,32,N,59,59,0,BRANCH,N,SMART_OTP
513185,0,1,G,M,31,N,26,26,0,BRANCH,N,SMART_OTP
387756,0,1,G,M,29,N,20,20,0,BRANCH,Y,SMART_OTP
343791,0,1,G,F,25,N,2,2,0,BRANCH,N,SMART_OTP
704326,0,1,G,M,28,N,1,1,0,BRANCH,Y,SMART_OTP
646686,0,1,G,M,26,N,83,83,0,BRANCH,N,SMART_OTP
537396,0,1,G,F,36,N,81,63,18,MYVIB,N,SMS
780986,0,1,G,M,47,N,81,81,0,BRANCH,N,SMART_OTP
751285,0,1,G,M,37,N,81,81,0,BRANCH,N,SMS
801963,0,1,G,M,34,N,80,80,0,BRANCH,Y,SMART_OTP
897182,0,1,G,M,24,N,80,80,0,BRANCH,Y,SMS
