CUSTOMER_NUMBER,TIME_ID,BAD,GOOD,GB,TRANS_NO,TRANS_AMT_MAX,TRANS_AMT_MIN,TRANS_AMT_SUM,TRANS_AMT_AVG,TRANS_DATE,TRANS_WDAY,TRANS_HOUR,TRANS_LV1_TYPE,TRANS_LV2_TYPE
899716,1,0,1,G,10,225000000,200000,1038800000,79850000,7,6,8,1,1
780098,1,0,1,G,4,4000000,117720,8934404,2233601,4,3,4,2,2
778381,1,0,1,G,4,100000,50000,250000,62500,2,2,3,1,2
973089,1,0,1,G,3,15102746,102500,15307746,7602623,1,1,2,1,1
727187,1,0,1,G,1,4325000,4325000,4325000,4325000,1,1,1,1,1
547414,1,0,1,G,6,30600000,27160000,166400000,28880000,2,2,2,1,1
668428,1,0,1,G,2,50000,10000,60000,30000,1,1,2,1,2
454744,1,0,1,G,3,300000,50000,550000,183333.3333,3,2,3,1,1
434901,1,0,1,G,1,20000,20000,20000,20000,1,1,1,1,1
864494,1,0,1,G,3,8550593.5,5000000,22101187,6775296.75,2,2,2,1,1
886964,1,0,1,G,1,10000000,10000000,10000000,10000000,1,1,1,1,1
72007,1,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
801528,1,0,1,G,1,1000000,1000000,1000000,1000000,1,1,1,1,1
59664,1,1,0,B,2,250000000,250000000,500000000,250000000,1,1,1,1,1
428849,1,0,1,G,16,5000000,10000,6755000,446428.5714,10,5,14,2,3
533506,1,0,1,G,0,0,0,0,0,0,0,1,0,0
872598,1,0,1,G,1,307000,307000,307000,307000,1,1,1,1,1
999262,1,0,1,G,0,0,0,0,0,0,0,1,0,0
815139,1,0,1,G,1,200000,200000,200000,200000,1,1,1,1,1
779314,1,0,1,G,3,6700000,500000,8400000,2800000,3,2,3,1,2
948435,1,0,1,G,15,20000000,100000,33435000,2229000,12,6,14,3,4
862523,1,0,1,G,7,1300000,5000,6235000,807000,3,3,5,1,2
81436,1,0,1,G,3,35100000,5150000,66275000,22091666.67,3,2,3,1,1
268349,1,0,1,G,3,2827000,350000,3989000,1329666.667,2,2,3,1,1
357798,1,0,1,G,2,10500000,10500000,21000000,10500000,1,1,1,1,1
884874,1,0,1,G,5,1100000,165000,3865000,772500,3,3,4,1,1
471865,1,0,1,G,5,4300000,100000,5190000,1038000,5,4,5,2,2
140170,1,0,1,G,2,49000000,11479000,60479000,30239500,2,2,2,2,2
183952,1,0,1,G,10,1750000,20000,4881000,488100,7,5,10,2,2
437521,1,0,1,G,0,0,0,0,0,0,0,1,0,0
734428,1,0,1,G,3,12000000,270000,14970000,4990000,2,2,3,1,1
928118,1,0,1,G,3,15000000,1218000,24218000,8072666.667,3,3,3,1,1
324754,1,0,1,G,5,6450000,308800,10258800,2051760,3,3,5,1,2
358035,1,0,1,G,3,1000000,10000,1510000,503333.3333,2,2,3,2,3
56288,1,0,1,G,1,9500000,9500000,9500000,9500000,1,1,1,1,1
19752,1,0,1,G,1,4000000,4000000,4000000,4000000,1,1,1,1,1
4288,1,0,1,G,1,35000,35000,35000,35000,1,1,1,1,1
635180,1,0,1,G,5,50000000,29000000,229000000,45800000,5,5,5,1,1
657153,1,0,1,G,5,1891000,676000,7040000,1408000,4,2,5,1,1
685173,1,1,0,B,5,600000000,2100000,1229100000,245820000,3,3,5,1,2
492522,1,1,0,B,0,0,0,0,0,0,0,1,0,0
920508,1,1,0,B,0,0,0,0,0,0,0,1,0,0
922643,1,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
870414,1,0,1,G,0,0,0,0,0,0,0,1,0,0
964534,1,0,1,G,1,16700000,16700000,16700000,16700000,1,1,1,1,1
765350,1,0,1,G,9,2800000,25000,10037000,1115222.222,9,6,9,3,4
964954,1,0,1,G,1,28000000,28000000,28000000,28000000,1,1,1,1,1
718428,1,0,1,G,5,10000000,1000000,15000000,3500000,2,2,3,1,2
7671,1,0,1,G,1,5143500,5143500,5143500,5143500,1,1,1,1,1
962803,1,0,1,G,7,200000,20000,510000,72857.14286,5,4,7,2,2
897157,1,0,1,G,3,10000000,2000000,22000000,7333333.333,3,2,3,1,1
758763,1,0,1,G,9,1500000,30000,4896000,544000,8,4,9,3,4
707394,1,0,1,G,1,20000,20000,20000,20000,1,1,1,1,1
226147,1,0,1,G,1,28000000,28000000,28000000,28000000,1,1,1,1,1
280006,1,0,1,G,21,3437100,11000,7872100,410900,15,6,19,2,2
819951,1,0,1,G,7,9400000,50000,12850000,1835714.286,6,4,6,2,2
864756,1,0,1,G,7,3353845,450000,11336690,1496569,4,3,5,1,2
486408,1,0,1,G,2,700000,100000,800000,400000,2,1,2,2,2
148778,1,0,1,G,22,2000000,100000,14090000,640454.5455,12,7,21,2,3
347917,1,0,1,G,1,50000,50000,50000,50000,1,1,1,1,1
816565,1,0,1,G,5,2000000,400000,5825000,1165000,4,4,5,1,2
463690,1,0,1,G,24,3502500,722,5591950,236606.5217,12,7,21,3,4
60208,1,0,1,G,4,407678.5,20000,995357,195892.8333,3,3,3,3,3
229887,1,0,1,G,1,150000,150000,150000,150000,1,1,1,1,1
857568,1,0,1,G,3,250000000,99950000,599950000,199983333.3,3,3,3,1,1
722330,1,0,1,G,21,500000,50000,5989000,289416.6667,4,4,14,2,2
616052,1,0,1,G,7,1226000,100000,4551000,650142.8571,5,4,7,2,2
578220,1,0,1,G,3,1000000,50000,1850000,616666.6667,2,2,3,2,2
362734,1,0,1,G,3,500000,200000,900000,300000,3,3,3,2,2
732082,1,0,1,G,2,30000000,9500000,39500000,19750000,2,2,2,1,1
824474,1,0,1,G,2,9800000,7550000,17350000,8675000,2,2,2,1,1
649569,1,0,1,G,7,100000000,640000,200415000,25827916.67,6,5,6,1,1
818127,1,0,1,G,1,4000000,4000000,4000000,4000000,1,1,1,1,1
722716,1,0,1,G,64,77750000,22409,530522409,8025487.152,9,7,46,2,2
732434,1,1,0,B,0,0,0,0,0,0,0,1,0,0
508621,1,0,1,G,3,100000,50000,212000,70666.66667,3,3,3,2,2
629201,1,0,1,G,12,1000000,40000,6420000,634000,10,5,10,2,2
513596,1,0,1,G,0,0,0,0,0,0,0,1,0,0
38817,1,0,1,G,10,150000,10000,530000,55000,7,5,8,2,2
983212,1,0,1,G,21,112100000,50000,125542917,6273395.85,14,7,19,3,3
721931,1,0,1,G,6,10000000,10000,30830000,5138333.333,5,5,5,2,3
719317,1,0,1,G,7,4268000,100000,6838000,976857.1429,5,5,6,3,4
348150,1,0,1,G,7,8000000,30000,20140000,2877142.857,5,5,6,2,3
567027,1,0,1,G,0,0,0,0,0,0,0,1,0,0
344818,1,0,1,G,11,2000000,30000,8585000,780454.5455,9,6,11,2,4
808602,1,0,1,G,3,200000,80000,380000,126666.6667,3,3,3,1,1
370603,1,0,1,G,4,11500000,555000,15155000,3788750,4,4,4,1,1
827280,1,0,1,G,14,4150000,180000,9565033,683216.6429,10,6,13,1,2
249853,1,0,1,G,0,0,0,0,0,0,0,1,0,0
801870,1,0,1,G,2,11150000,20000,11170000,5585000,2,2,2,2,2
204818,1,0,1,G,12,50000,20000,330000,27500,12,6,12,1,1
563844,1,0,1,G,13,500000,10000,850000,65384.61538,11,5,13,2,3
789280,1,0,1,G,8,1940000,20000,4000000,500000,6,4,8,2,4
167134,1,0,1,G,0,0,0,0,0,0,0,1,0,0
219818,1,0,1,G,2,10000000,10000,10010000,5005000,2,2,2,2,2
539705,1,0,1,G,4,1000000,50000,1723187,430796.75,3,3,4,3,3
960781,1,1,0,B,0,0,0,0,0,0,0,1,0,0
572240,1,0,1,G,5,10000000,20000,18420000,3684000,3,3,5,2,2
998385,1,0,1,G,5,23500000,20000,24340000,4868000,5,4,5,2,2
274892,1,0,1,G,3,400000,20000,520000,173333.3333,2,1,3,2,2
226793,1,0,1,G,6,100000,20000,230000,42500,3,3,4,1,1
335684,1,0,1,G,15,3000000,50000,8350000,556666.6667,10,5,15,2,3
618765,1,0,1,G,5,30000,20000,130000,26000,5,4,5,1,1
629609,1,0,1,G,22,4000000,10000,8220000,409500,11,7,19,2,3
465403,1,0,1,G,4,200000,20000,440000,110000,4,4,4,1,1
517636,1,0,1,G,3,136666.6667,136666.6667,410000,136666.6667,1,1,1,1,1
952655,1,0,1,G,11,1000000,100000,3800000,345454.5455,8,7,11,2,2
858407,1,0,1,G,18,30500000,200000,102498002,6276958.375,9,6,16,2,2
175077,1,0,1,G,7,1000000,50000,1630000,302000,4,3,5,2,3
943358,1,0,1,G,1,271750,271750,271750,271750,1,1,1,1,1
702594,1,0,1,G,1,10000,10000,10000,10000,1,1,1,1,1
379252,1,0,1,G,3,5000000,50000,10050000,2525000,1,1,2,1,1
681609,1,0,1,G,10,50000000,695572,252015572,25223952.44,8,6,9,2,3
372796,1,0,1,G,4,9600000,50000,11250000,2812500,4,3,4,2,2
818956,1,0,1,G,1,125000,125000,125000,125000,1,1,1,1,1
173246,1,0,1,G,1,200000,200000,200000,200000,1,1,1,1,1
680896,1,0,1,G,3,189000000,300000,265571160,88523720,3,3,3,1,2
113300,1,0,1,G,1,389000,389000,389000,389000,1,1,1,1,1
329028,1,0,1,G,1,450000,450000,450000,450000,1,1,1,1,1
267897,1,0,1,G,7,50000000,500000,138664000,19809142.86,5,3,7,1,2
363737,1,0,1,G,2,5000000,3000000,8000000,4000000,1,1,1,1,2
681797,1,0,1,G,0,0,0,0,0,0,0,1,0,0
116156,1,0,1,G,4,2530000,70000,4900000,1225000,4,3,4,2,2
919385,1,0,1,G,8,1000000,30000,3330000,416250,7,5,8,2,2
66577,1,0,1,G,6,5000000,161000,7851000,1308500,6,5,6,2,3
653607,1,0,1,G,1,20000000,20000000,20000000,20000000,1,1,1,1,1
710191,1,0,1,G,9,7000000,100000,17300000,1922222.222,7,5,8,1,2
97280,1,1,0,B,0,0,0,0,0,0,0,1,0,0
493722,1,0,1,G,6,2100000,10000,2830000,471666.6667,5,4,6,2,2
243617,1,0,1,G,2,2900000,100000,3000000,1500000,1,1,2,1,2
698728,1,0,1,G,1,319207,319207,319207,319207,1,1,1,1,1
431219,1,0,1,G,3,3000000,50000,3630579,1210193,3,3,3,2,2
363024,1,0,1,G,1,400000,400000,400000,400000,1,1,1,1,1
359930,1,0,1,G,1,1900000,1900000,1900000,1900000,1,1,1,1,1
434925,1,0,1,G,7,250000000,200000,703535000,100505000,6,5,7,2,2
979932,1,0,1,G,2,4000000,100000,4100000,2050000,2,2,2,2,2
177273,1,0,1,G,1,600000,600000,600000,600000,1,1,1,1,1
384628,1,0,1,G,1,20000,20000,20000,20000,1,1,1,1,1
731307,1,0,1,G,2,4000000,200000,4200000,2100000,1,1,1,2,2
47515,1,0,1,G,3,20000,10000,40000,13333.33333,2,2,3,1,1
89978,1,0,1,G,17,8000000,10000,12680000,791562.5,10,5,15,2,3
398303,1,0,1,G,2,90000,10000,100000,50000,2,2,2,1,1
969987,1,0,1,G,1,25000,25000,25000,25000,1,1,1,1,1
608963,1,0,1,G,7,120000,90000,743333,105370.3333,2,2,5,2,2
141354,1,1,0,B,0,0,0,0,0,0,0,1,0,0
749822,1,0,1,G,8,38000000,1000000,93520000,11690000,7,5,8,1,1
193617,1,0,1,G,1,315801,315801,315801,315801,1,1,1,1,1
931902,1,0,1,G,0,0,0,0,0,0,0,1,0,0
649752,1,0,1,G,2,3190000,50000,3240000,1620000,2,2,2,1,1
820788,1,0,1,G,0,0,0,0,0,0,0,1,0,0
120033,1,0,1,G,3,5000000,2000000,10500000,3500000,3,2,3,1,2
550267,1,0,1,G,2,10000000,300000,10300000,5150000,2,2,2,1,1
793097,1,0,1,G,1,600,600,600,600,1,1,1,1,1
441480,1,0,1,G,0,0,0,0,0,0,0,1,0,0
978895,1,0,1,G,0,0,0,0,0,0,0,1,0,0
746951,1,0,1,G,1,10000000,10000000,10000000,10000000,1,1,1,1,1
235595,1,0,1,G,1,10000000,10000000,10000000,10000000,1,1,1,1,1
832130,1,0,1,G,6,50000,50000,300000,50000,5,4,6,1,1
784931,1,0,1,G,0,0,0,0,0,0,0,1,0,0
405024,1,0,1,G,10,9375000,550000,37700000,3147222.222,6,6,9,1,1
207877,1,0,1,G,1,5800000,5800000,5800000,5800000,1,1,1,1,1
176221,1,0,1,G,3,3000000,1000000,6200000,2066666.667,3,3,3,1,2
587554,1,0,1,G,1,1703255,1703255,1703255,1703255,1,1,1,1,1
819060,1,0,1,G,1,39000000,39000000,39000000,39000000,1,1,1,1,1
405103,1,0,1,G,1,250000,250000,250000,250000,1,1,1,1,1
79542,1,0,1,G,7,5262400,630,14869219,2124174.143,5,4,7,1,2
60938,1,0,1,G,1,5600000,5600000,5600000,5600000,1,1,1,1,1
985595,1,0,1,G,1,6000000,6000000,6000000,6000000,1,1,1,1,1
799268,1,0,1,G,0,0,0,0,0,0,0,1,0,0
825822,1,0,1,G,5,50000000,1000000,93100000,18620000,4,4,5,1,1
763768,1,0,1,G,0,0,0,0,0,0,0,1,0,0
542064,1,1,0,B,0,0,0,0,0,0,0,1,0,0
711258,1,0,1,G,0,0,0,0,0,0,0,1,0,0
507797,1,1,0,B,0,0,0,0,0,0,0,1,0,0
688040,1,0,1,G,0,0,0,0,0,0,0,1,0,0
387098,1,0,1,G,3,450000,20000,920000,306666.6667,2,2,2,2,2
191251,1,0,1,G,2,29950000,20000000,49950000,24975000,2,1,2,1,1
583312,1,0,1,G,1,500000,500000,500000,500000,1,1,1,1,1
949704,1,0,1,G,1,164000000,164000000,164000000,164000000,1,1,1,1,1
816318,1,0,1,G,14,22100000,380000,75872000,5805538.462,9,5,11,1,2
14871,1,0,1,G,0,0,0,0,0,0,0,1,0,0
933120,1,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
768436,1,0,1,G,1,1896500,1896500,1896500,1896500,1,1,1,1,1
324068,1,0,1,G,0,0,0,0,0,0,0,1,0,0
697473,1,0,1,G,0,0,0,0,0,0,0,1,0,0
744263,1,0,1,G,0,0,0,0,0,0,0,1,0,0
963140,1,0,1,G,0,0,0,0,0,0,0,1,0,0
334528,1,0,1,G,2,100000000,86318674,186318674,93159337,2,1,2,1,1
293865,1,0,1,G,4,2000000,200000,4500000,1125000,3,1,4,1,1
545500,1,0,1,G,2,50000000,23900000,73900000,36950000,2,2,2,1,1
320281,1,0,1,G,2,740000,690000,1430000,715000,2,2,2,1,1
414749,1,0,1,G,1,18000000,18000000,18000000,18000000,1,1,1,1,1
162186,1,0,1,G,14,5000000,300000,47890000,3420714.286,8,6,14,1,1
869298,1,0,1,G,10,1200000,200000,4570000,457000,8,6,10,1,1
754553,1,0,1,G,2,5000000,233530,5233530,2616765,1,1,2,2,2
638396,1,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
243340,1,0,1,G,1,1500000,1500000,1500000,1500000,1,1,1,1,1
923110,1,0,1,G,4,1276000,800,1378200,344550,4,4,4,2,2
91755,1,0,1,G,3,500000,100000,800000,266666.6667,3,3,3,2,2
903224,1,0,1,G,1,500000,500000,500000,500000,1,1,1,1,1
46973,1,0,1,G,37,19000000,30000,109260000,2753585.859,20,7,32,2,2
938363,1,0,1,G,3,100000,50000,250000,83333.33333,3,3,3,1,1
130988,1,1,0,B,17,1290000,18500,6626000,419166.6667,8,6,14,2,2
306860,1,0,1,G,2,20000,10000,30000,15000,2,2,2,1,1
226454,1,0,1,G,8,15000000,10000,32070000,4580000,7,5,7,3,4
794867,1,0,1,G,1,50000,50000,50000,50000,1,1,1,1,1
892204,1,0,1,G,5,1519000,100000,2658207,531641.4,4,4,4,2,3
210528,1,0,1,G,8,194246,10000,344246,43030.75,6,4,7,3,4
77609,1,0,1,G,11,12400000,30000,22645000,2254500,8,6,9,2,3
974264,1,0,1,G,3,3000000,50000,3100000,1033333.333,3,3,3,2,2
874788,1,0,1,G,9,100000,1,650001,71875.125,7,5,7,2,2
422791,1,0,1,G,5,600000,100000,1100000,220000,3,2,5,2,2
51527,1,0,1,G,4,1400000,50000,1560000,390000,4,3,4,2,2
672701,1,0,1,G,2,300000,300000,600000,300000,1,1,1,1,1
700248,1,0,1,G,5,167500000,20000,385040000,54385000,2,2,3,2,2
896496,1,0,1,G,0,0,0,0,0,0,0,1,0,0
600896,1,0,1,G,0,0,0,0,0,0,0,1,0,0
936917,1,0,1,G,14,5500000,32000,8972000,640857.1429,10,6,14,3,4
169795,1,0,1,G,9,4200000,160000,18765000,2186875,6,6,6,1,2
479742,1,0,1,G,2,50000,50000,100000,50000,2,2,2,1,1
691238,1,0,1,G,5,2000000,8000,3720000,744000,5,4,5,1,2
363712,1,0,1,G,1,11400000,11400000,11400000,11400000,1,1,1,1,1
312910,1,0,1,G,3,500000,500000,1500000,500000,2,1,3,1,1
452715,1,1,0,B,0,0,0,0,0,0,0,1,0,0
687832,1,0,1,G,0,0,0,0,0,0,0,1,0,0
979237,1,0,1,G,16,10000000,150000,46550000,2771428.571,7,7,14,1,1
29790,1,0,1,G,5,31270000,3900000,104850000,21218750,3,3,4,1,1
110649,1,0,1,G,2,50000000,17800000,67800000,33900000,2,2,2,1,1
537079,1,0,1,G,4,15000,10000,50000,11666.66667,2,2,3,1,1
902823,1,0,1,G,1,2000000,2000000,2000000,2000000,1,1,1,1,1
544762,1,0,1,G,1,20000,20000,20000,20000,1,1,1,1,1
918811,1,0,1,G,0,0,0,0,0,0,0,1,0,0
990036,1,0,1,G,2,5000000,66000,5066000,2533000,2,2,2,1,2
160035,1,0,1,G,9,20000000,500000,37931000,4122250,5,4,8,1,2
311316,1,0,1,G,15,10000000,300000,26990000,1968750,11,6,12,1,2
868741,1,0,1,G,3,17500000,7900000,39400000,13133333.33,3,2,3,1,1
493138,1,0,1,G,2,5500000,250000,5750000,2875000,2,2,2,1,1
732807,1,0,1,G,2,13000000,1250000,14250000,7125000,1,1,2,1,2
616411,1,0,1,G,1,700000,700000,700000,700000,1,1,1,1,1
565732,1,0,1,G,2,4000000,1800000,5800000,2900000,2,2,2,1,1
153815,1,0,1,G,3,200000000,8000000,378000000,126000000,3,3,3,1,1
212333,1,0,1,G,3,5800000,200000,6800000,2266666.667,2,2,2,1,2
973541,1,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
545198,1,0,1,G,1,49900000,49900000,49900000,49900000,1,1,1,1,1
74612,1,0,1,G,0,0,0,0,0,0,0,1,0,0
812110,1,1,0,B,0,0,0,0,0,0,0,1,0,0
726513,1,0,1,G,0,0,0,0,0,0,0,1,0,0
969801,1,0,1,G,2,500000,300000,800000,400000,2,2,2,1,1
747459,1,0,1,G,1,50000,50000,50000,50000,1,1,1,1,1
139662,1,0,1,G,1,18000,18000,18000,18000,1,1,1,1,1
414816,1,0,1,G,0,0,0,0,0,0,0,1,0,0
215266,1,0,1,G,0,0,0,0,0,0,0,1,0,0
573527,1,0,1,G,2,300000,272345,572345,286172.5,2,1,2,2,2
176216,1,0,1,G,0,0,0,0,0,0,0,1,0,0
236887,1,0,1,G,5,5300000,105000,6010000,1476250,3,3,4,1,1
65562,1,0,1,G,2,50000,50000,100000,50000,1,1,2,1,1
702728,1,0,1,G,9,5000000,130000,20430000,2270000,7,4,9,1,2
967892,1,0,1,G,3,13756600,500000,17556600,5852200,3,2,3,1,2
449930,1,0,1,G,46,200000000,466666.6667,434674000,10378175.93,17,7,32,1,2
654151,1,0,1,G,2,1000000,500000,1500000,750000,2,2,2,1,1
52334,1,0,1,G,6,29560,10000,145300,21545,3,3,4,1,1
471383,1,0,1,G,1,2000000,2000000,2000000,2000000,1,1,1,1,1
219474,1,0,1,G,1,26900000,26900000,26900000,26900000,1,1,1,1,1
986425,1,0,1,G,1,5000000,5000000,5000000,5000000,1,1,1,1,1
438739,1,0,1,G,8,1000000,62000,2842000,355250,7,5,8,1,1
777446,1,0,1,G,1,21604389,21604389,21604389,21604389,1,1,1,1,1
26354,1,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
121797,1,0,1,G,9,30000000,200000,83980000,9331111.111,8,5,9,1,2
420138,1,1,0,B,3,1700000,144100,2144100,714700,3,3,3,2,2
120253,1,0,1,G,5,1000000,540000,3730000,797500,3,3,4,1,1
389291,1,0,1,G,4,1000000,899000,3899000,974750,4,3,4,1,1
58448,1,0,1,G,1,50000,50000,50000,50000,1,1,1,1,1
433549,1,0,1,G,1,1200000,1200000,1200000,1200000,1,1,1,1,1
822328,1,0,1,G,0,0,0,0,0,0,0,1,0,0
539722,1,0,1,G,0,0,0,0,0,0,0,1,0,0
209033,1,0,1,G,2,150000,100000,250000,125000,2,2,2,1,1
654985,1,0,1,G,2,4615000,2370000,6985000,3492500,2,1,2,1,1
672869,1,0,1,G,2,9391000,60630,9451630,4725815,2,2,2,1,1
464950,1,0,1,G,1,3700000,3700000,3700000,3700000,1,1,1,1,1
680607,1,0,1,G,3,1200000,115000,1915000,638333.3333,3,3,3,1,1
281825,1,0,1,G,2,50000000,50000000,100000000,50000000,2,2,2,1,1
235219,1,0,1,G,0,0,0,0,0,0,0,1,0,0
193924,1,0,1,G,1,200000,200000,200000,200000,1,1,1,1,1
884749,1,0,1,G,5,3000000,1000000,9300000,1860000,4,4,5,1,1
606364,1,0,1,G,30,1800000,3300,8611901,330310.04,16,7,25,1,2
140574,1,0,1,G,1,2100000,2100000,2100000,2100000,1,1,1,1,1
548675,1,0,1,G,3,29850000,7750000,47600000,15866666.67,3,3,3,1,2
464124,1,0,1,G,11,1200000,10000,3567000,329200,8,4,10,3,4
168865,1,0,1,G,0,0,0,0,0,0,0,1,0,0
501020,1,0,1,G,1,27893000,27893000,27893000,27893000,1,1,1,1,1
259488,1,0,1,G,4,5000000,380000,8380000,2095000,4,4,4,1,1
809540,1,0,1,G,4,3000000,500000,5200000,1300000,3,3,3,1,2
413850,1,0,1,G,1,2000000,2000000,2000000,2000000,1,1,1,1,1
949332,1,0,1,G,15,200000000,1299000,377524000,27749538.46,9,5,13,2,3
248622,1,0,1,G,0,0,0,0,0,0,0,1,0,0
286291,1,0,1,G,3,380000,20000,683000,227666.6667,2,2,3,2,3
666527,1,0,1,G,2,606661,225000,831661,415830.5,2,2,2,2,2
718527,1,0,1,G,4,700000,200000,1692000,423000,3,3,4,1,1
432193,1,0,1,G,3,500000,55000,755000,251666.6667,3,2,3,1,2
940628,1,0,1,G,3,4200000,280000,4980000,1660000,3,3,3,2,2
307314,1,0,1,G,5,20000000,100000,39520000,7904000,5,4,5,2,2
624735,1,0,1,G,1,500000,500000,500000,500000,1,1,1,1,1
979256,1,1,0,B,5,250000000,85,699000973,139800194.6,4,3,5,1,1
393105,1,0,1,G,2,29000000,800000,29800000,14900000,2,2,2,1,1
480125,1,0,1,G,3,14144000,300000,14744000,7222000,1,1,2,2,2
383772,1,0,1,G,1,89008,89008,89008,89008,1,1,1,1,1
973746,1,0,1,G,4,14500000,10500000,50000000,12500000,1,1,2,1,1
980829,1,0,1,G,12,50000000,100000,192490000,16040833.33,10,6,12,2,2
961318,1,0,1,G,2,300000,50000,350000,175000,2,2,2,2,2
243045,1,0,1,G,9,2000000,20000,3490000,387777.7778,6,3,9,2,3
118965,1,0,1,G,9,100000000,5000,437005000,48688125,6,5,8,1,1
59891,1,0,1,G,3,50000000,10000000,110000000,36666666.67,3,3,3,1,1
332086,1,0,1,G,4,47000000,1500000,74950000,24483333.33,2,2,3,1,1
488540,1,0,1,G,2,590000,50000,640000,320000,2,2,2,2,2
972667,1,0,1,G,1,1000000,1000000,1000000,1000000,1,1,1,1,1
862962,1,0,1,G,16,41000000,10000,47610000,3173333.333,8,5,14,2,2
781699,1,0,1,G,7,72500000,600000,300050652,20637663,4,4,4,1,1
373341,1,0,1,G,5,2000000,50000,2920000,584000,5,5,5,2,2
862484,1,0,1,G,23,20000000,100000,44630000,2067361.111,14,7,18,2,2
92610,1,0,1,G,1,9050826,9050826,9050826,9050826,1,1,1,1,1
686903,1,0,1,G,5,4500000,100000,11600000,2320000,2,1,4,2,4
281760,1,0,1,G,10,45000000,500000,77873000,7787300,8,5,10,2,3
455649,1,0,1,G,5,3290000,50000,5220000,1105000,3,3,4,2,3
536384,1,0,1,G,12,1520000,10000,3320000,300454.5455,11,7,11,2,3
996564,1,0,1,G,2,200000,200000,400000,200000,2,2,2,1,1
155196,1,0,1,G,8,660000,50000,1643000,199857.1429,6,4,7,2,2
81798,1,0,1,G,7,3408555.333,50000,12075666,1051711.067,5,4,5,2,3
99811,1,0,1,G,9,15000000,100000,36300000,4033333.333,9,5,9,2,2
6341,1,0,1,G,21,5000000,10000,22715000,1008240.741,13,7,18,2,3
451927,1,0,1,G,17,1250000,66666.66667,10829000,653512.8205,7,5,13,2,3
108381,1,0,1,G,1,30000,30000,30000,30000,1,1,1,1,1
790107,1,0,1,G,8,2270000,30000,6530000,928571.4286,7,5,7,2,2
964600,1,0,1,G,0,0,0,0,0,0,0,1,0,0
857724,1,0,1,G,7,5500000,30000,12880000,1436000,4,4,5,2,2
340629,1,0,1,G,0,0,0,0,0,0,0,1,0,0
327106,1,0,1,G,3,500000,100000,700000,233333.3333,3,3,3,2,2
800443,1,0,1,G,2,1700000,100000,1800000,900000,2,2,2,2,2
710971,1,0,1,G,6,5000000,50000,9940000,1656666.667,5,5,6,2,2
873504,1,0,1,G,4,1000000,20000,1355000,338750,4,3,4,2,2
689200,1,0,1,G,0,0,0,0,0,0,0,1,0,0
498401,1,0,1,G,4,4800000,100000,5100000,1275000,4,3,4,2,2
779922,1,0,1,G,4,500000,50000,780000,221666.6667,3,3,3,2,2
202972,1,0,1,G,8,550000,30000,1615000,201875,8,6,8,2,2
563978,1,1,0,B,1,20000,20000,20000,20000,1,1,1,1,1
563520,1,0,1,G,4,96000000,4760000,119750000,29937500,2,2,4,1,2
977606,1,0,1,G,0,0,0,0,0,0,0,1,0,0
591759,1,0,1,G,6,5140000,100000,8337867,1389644.5,6,5,6,3,3
234629,1,0,1,G,0,0,0,0,0,0,0,1,0,0
136120,1,0,1,G,2,20000,10000,30000,15000,2,2,2,1,1
282083,1,0,1,G,6,6000000,1000000,19420000,3236666.667,5,4,6,1,1
205386,1,0,1,G,0,0,0,0,0,0,0,1,0,0
600312,1,0,1,G,1,200000,200000,200000,200000,1,1,1,1,1
287608,1,0,1,G,3,530000,50000,845000,281666.6667,1,1,3,2,2
896556,1,0,1,G,1,1000000,1000000,1000000,1000000,1,1,1,1,1
801090,1,0,1,G,4,50000,10000,90000,22500,2,2,4,1,2
53335,1,0,1,G,10,2500000,40000,9570000,961875,4,3,6,1,2
946007,1,1,0,B,2,30000,20000,50000,25000,2,2,2,1,1
449401,1,0,1,G,1,1500000,1500000,1500000,1500000,1,1,1,1,1
523702,1,0,1,G,10,60000000,2000,335702000,34016888.89,9,5,9,2,2
721987,1,0,1,G,3,2500000,30000,2808000,936000,3,3,3,2,3
456015,1,0,1,G,3,300000,50000,450000,150000,2,2,3,1,1
185025,1,0,1,G,3,450000,300000,1200000,375000,1,1,2,1,1
931319,1,0,1,G,4,1000000,20000,1090000,272500,4,4,4,2,2
937158,1,0,1,G,1,100000,100000,100000,100000,1,1,1,1,1
356434,1,0,1,G,13,5000000,100000,25275000,2085416.667,8,6,11,2,2
671729,1,0,1,G,4,3000000,50000,6083500,1520875,4,3,4,2,3
588223,1,0,1,G,1,400000,400000,400000,400000,1,1,1,1,1
662794,1,0,1,G,1,10000,10000,10000,10000,1,1,1,1,1
207630,1,0,1,G,3,6000000,10000,11010000,3670000,2,1,2,2,3
191233,1,0,1,G,1,1000000,1000000,1000000,1000000,1,1,1,1,1
747423,1,0,1,G,1,50000,50000,50000,50000,1,1,1,1,1
813561,1,0,1,G,1,2000000,2000000,2000000,2000000,1,1,1,1,1
71630,1,0,1,G,2,2200000,950000,3150000,1575000,2,2,2,1,1
29602,1,0,1,G,10,2510000,50000,3760000,376000,8,5,10,2,2
